filename,width,height,class,xmin,ymin,xmax,ymax
2554ed142bc25376.jpg,1024,685,Tomato,1000,504,1023,574
2561cb38c6c95de2.jpg,1024,683,Cabbage,0,0,1023,682
2594f1dca541ed77.jpg,1024,649,Carrot,453,253,1023,629
2601272daf82eec5.jpg,1024,759,Carrot,457,126,922,742
26174c905eb0ee3d.jpg,768,768,Carrot,371,225,435,437
26174c905eb0ee3d.jpg,768,768,Carrot,394,168,440,220
26174c905eb0ee3d.jpg,768,768,Carrot,417,215,456,405
26174c905eb0ee3d.jpg,768,768,Carrot,446,188,570,530
263244b06cd496fd.jpg,1024,768,Tomato,696,368,800,478
263244b06cd496fd.jpg,1024,768,Tomato,0,549,78,618
263244b06cd496fd.jpg,1024,768,Tomato,72,161,130,224
263244b06cd496fd.jpg,1024,768,Tomato,150,173,218,247
263244b06cd496fd.jpg,1024,768,Tomato,190,556,224,663
263244b06cd496fd.jpg,1024,768,Tomato,257,178,327,254
263244b06cd496fd.jpg,1024,768,Tomato,310,624,379,712
263244b06cd496fd.jpg,1024,768,Tomato,498,88,554,198
263244b06cd496fd.jpg,1024,768,Tomato,503,588,593,686
263244b06cd496fd.jpg,1024,768,Tomato,539,65,627,199
263244b06cd496fd.jpg,1024,768,Tomato,688,466,784,580
263244b06cd496fd.jpg,1024,768,Tomato,757,110,842,208
263244b06cd496fd.jpg,1024,768,Tomato,770,446,878,555
263244b06cd496fd.jpg,1024,768,Tomato,817,182,924,288
26422e97c0aedafc.jpg,1024,793,Cabbage,225,579,322,704
26422e97c0aedafc.jpg,1024,793,Cabbage,462,597,595,722
26422e97c0aedafc.jpg,1024,793,Cabbage,474,536,599,599
268a5d6555b99328.jpg,1024,683,Cabbage,34,16,975,682
269e3897bb201296.jpg,1024,768,Tomato,515,536,589,617
269e3897bb201296.jpg,1024,768,Tomato,209,512,248,547
269e3897bb201296.jpg,1024,768,Tomato,595,560,621,596
269e3897bb201296.jpg,1024,768,Tomato,686,227,721,256
269e3897bb201296.jpg,1024,768,Tomato,693,213,721,235
269e3897bb201296.jpg,1024,768,Tomato,711,163,744,203
269e3897bb201296.jpg,1024,768,Tomato,721,194,757,235
26d04a3b34062833.jpg,1024,683,Tomato,876,447,960,532
26d04a3b34062833.jpg,1024,683,Tomato,0,0,1023,682
26dd65d397145a7c.jpg,768,1024,Tomato,284,212,457,767
276a004b9f141967.jpg,1024,768,Cabbage,0,0,1023,767
2788df1e65718feb.jpg,502,1024,Carrot,72,308,445,972
27ecbe9ee45a0e36.jpg,683,1024,Cabbage,222,669,410,869
27fb08d64da31598.jpg,1024,683,Tomato,404,31,497,125
27fb08d64da31598.jpg,1024,683,Tomato,821,486,901,574
27fb08d64da31598.jpg,1024,683,Tomato,2,0,1023,682
27fb08d64da31598.jpg,1024,683,Tomato,373,278,450,386
27fb08d64da31598.jpg,1024,683,Tomato,797,0,912,87
27fb08d64da31598.jpg,1024,683,Tomato,881,42,935,131
27fb08d64da31598.jpg,1024,683,Tomato,897,0,979,24
27fb08d64da31598.jpg,1024,683,Tomato,898,92,1023,240
27fb08d64da31598.jpg,1024,683,Tomato,917,21,1023,110
27fb08d64da31598.jpg,1024,683,Tomato,924,1,1023,59
27fb08d64da31598.jpg,1024,683,Tomato,979,235,1023,383
27fb08d64da31598.jpg,1024,683,Tomato,1002,0,1023,23
282b4b78876cc070.jpg,1024,791,Tomato,0,152,43,229
282b4b78876cc070.jpg,1024,791,Tomato,0,73,49,142
282b4b78876cc070.jpg,1024,791,Tomato,31,215,87,271
282b4b78876cc070.jpg,1024,791,Tomato,958,5,1023,68
282bad4e49462df8.jpg,1024,818,Tomato,427,56,588,174
282bad4e49462df8.jpg,1024,818,Tomato,0,0,778,492
282bad4e49462df8.jpg,1024,818,Tomato,43,294,1023,817
282bad4e49462df8.jpg,1024,818,Tomato,719,79,1023,409
2832d8b661387837.jpg,1024,768,Cabbage,0,0,1023,767
286fd5b98a75e65f.jpg,1024,678,Carrot,664,0,1024,630
286fd5b98a75e65f.jpg,1024,678,Carrot,0,250,541,454
286fd5b98a75e65f.jpg,1024,678,Carrot,0,0,560,677
287fd927209bed00.jpg,1024,768,Carrot,532,240,920,481
28b819fd414d9105.jpg,1024,768,Tomato,350,51,522,175
28c0f5ceef31db17.jpg,1024,576,Carrot,364,117,636,467
28c0f5ceef31db17.jpg,1024,576,Carrot,414,137,508,434
28c2457880539f92.jpg,1024,965,Tomato,0,1,1023,964
28c2457880539f92.jpg,1024,965,Tomato,119,671,524,964
28d49ae44e44cde5.jpg,1024,768,Tomato,0,0,1023,767
28d49ae44e44cde5.jpg,1024,768,Tomato,390,427,741,767
290ec4ee6420ca2e.jpg,767,1024,Cabbage,0,120,516,631
290ec4ee6420ca2e.jpg,767,1024,Cabbage,0,118,521,631
290ec4ee6420ca2e.jpg,767,1024,Cabbage,437,251,766,672
290ec4ee6420ca2e.jpg,767,1024,Cabbage,448,251,766,667
292e33ad70ca79e6.jpg,1024,683,Carrot,0,112,1022,681
29395e83059022b6.jpg,1024,684,Carrot,0,372,119,482
29395e83059022b6.jpg,1024,684,Carrot,0,426,184,566
29395e83059022b6.jpg,1024,684,Carrot,28,329,199,461
29395e83059022b6.jpg,1024,684,Carrot,83,480,257,613
29ac2f65a17026af.jpg,1024,683,Tomato,103,343,295,574
29ac2f65a17026af.jpg,1024,683,Tomato,211,476,416,682
29ac2f65a17026af.jpg,1024,683,Tomato,293,137,476,338
29ac2f65a17026af.jpg,1024,683,Tomato,296,316,492,544
29ac2f65a17026af.jpg,1024,683,Tomato,398,0,557,153
29ac2f65a17026af.jpg,1024,683,Tomato,416,492,633,682
29ac2f65a17026af.jpg,1024,683,Tomato,434,245,618,436
29ac2f65a17026af.jpg,1024,683,Tomato,512,398,683,523
29ac2f65a17026af.jpg,1024,683,Tomato,517,136,709,311
29ac2f65a17026af.jpg,1024,683,Tomato,600,35,771,204
29ac2f65a17026af.jpg,1024,683,Tomato,611,280,772,453
29ac2f65a17026af.jpg,1024,683,Tomato,701,179,838,306
29ac2f65a17026af.jpg,1024,683,Tomato,717,10,783,103
29ac2f65a17026af.jpg,1024,683,Tomato,780,0,944,179
29be1ebfbafaabd0.jpg,1024,768,Carrot,128,295,1023,766
29d8ea5479d690d0.jpg,1024,1024,Cabbage,0,0,955,1020
29dfaae87eec6914.jpg,1024,683,Tomato,142,397,426,648
29dfaae87eec6914.jpg,1024,683,Tomato,104,217,350,426
29dfaae87eec6914.jpg,1024,683,Tomato,243,20,478,272
29dfaae87eec6914.jpg,1024,683,Tomato,353,208,592,477
29dfaae87eec6914.jpg,1024,683,Tomato,389,479,611,682
29dfaae87eec6914.jpg,1024,683,Tomato,503,48,734,288
29dfaae87eec6914.jpg,1024,683,Tomato,584,284,828,540
2a040513e6f42e16.jpg,1024,678,Tomato,401,546,536,676
2a040513e6f42e16.jpg,1024,678,Tomato,242,569,412,677
2a1299450c68def6.jpg,1024,768,Cabbage,0,50,1023,767
2a2c9bc74cb89bbc.jpg,768,1024,Carrot,0,0,767,450
2a2c9bc74cb89bbc.jpg,768,1024,Carrot,0,318,767,812
2a2c9bc74cb89bbc.jpg,768,1024,Carrot,260,809,767,1023
2a7bfb8c14334a2e.jpg,1024,768,Tomato,279,44,985,639
2a926cb71c3f6220.jpg,768,1024,Carrot,134,545,312,797
2a926cb71c3f6220.jpg,768,1024,Carrot,373,549,554,936
2a9d4e8bbe661cd6.jpg,1024,1024,Tomato,346,659,665,988
2a9d4e8bbe661cd6.jpg,1024,1024,Tomato,25,35,1008,863
2ab3574d6a0220c0.jpg,1024,1024,Carrot,119,96,434,991
2ab3574d6a0220c0.jpg,1024,1024,Carrot,655,4,936,1022
2ad33d489cc200b4.jpg,1024,768,Tomato,727,238,874,375
2af20a9195137cd5.jpg,768,1024,Tomato,204,79,464,254
2b0021857488f029.jpg,768,1024,Tomato,316,832,465,988
2b0021857488f029.jpg,768,1024,Tomato,456,826,624,967
2b2e6c228e3eb276.jpg,1024,684,Carrot,474,249,688,495
2b2fe46dcce824a3.jpg,671,1024,Tomato,36,542,232,780
2b2fe46dcce824a3.jpg,671,1024,Tomato,64,757,241,892
2b2fe46dcce824a3.jpg,671,1024,Tomato,184,381,345,686
2b2fe46dcce824a3.jpg,671,1024,Tomato,185,375,566,853
2b2fe46dcce824a3.jpg,671,1024,Tomato,340,228,657,590
2b693c9ac852d132.jpg,1024,742,Tomato,217,63,801,678
2b6b722d1ffe2b15.jpg,1024,768,Carrot,0,238,1023,692
2b6b722d1ffe2b15.jpg,1024,768,Carrot,625,237,713,326
2b88ba2abb0dc53e.jpg,1024,768,Tomato,94,162,239,312
2b88ba2abb0dc53e.jpg,1024,768,Tomato,97,133,942,731
2b88ba2abb0dc53e.jpg,1024,768,Tomato,243,29,549,272
2b932d4fa09e1603.jpg,1024,1024,Carrot,711,12,922,216
2ba52b4668e75812.jpg,1024,683,Carrot,3,59,800,618
2baaeed61f174d92.jpg,768,1024,Carrot,615,712,768,996
2bbeb6a6ff00e315.jpg,683,1024,Carrot,84,248,237,514
2bc3d2aa0983d8ad.jpg,1024,1011,Cabbage,15,12,828,929
2bd0481f7cd1f4d6.jpg,1024,576,Carrot,170,200,475,314
2bd0481f7cd1f4d6.jpg,1024,576,Carrot,264,288,477,539
2bd0481f7cd1f4d6.jpg,1024,576,Carrot,457,32,499,172
2bd0481f7cd1f4d6.jpg,1024,576,Carrot,475,176,564,322
2bd0481f7cd1f4d6.jpg,1024,576,Carrot,536,132,742,248
2bd0481f7cd1f4d6.jpg,1024,576,Carrot,563,315,809,480
2c20384b002463df.jpg,1024,822,Tomato,228,242,504,575
2c20384b002463df.jpg,1024,822,Tomato,301,489,572,697
2c20384b002463df.jpg,1024,822,Tomato,508,227,791,625
2c57bb12d39094f5.jpg,1024,768,Cabbage,151,61,963,759
2d113bb5689b8f1b.jpg,1024,768,Tomato,450,340,604,487
2d113bb5689b8f1b.jpg,1024,768,Tomato,393,206,536,362
2d113bb5689b8f1b.jpg,1024,768,Tomato,535,222,677,360
2d4a364e8b5c961a.jpg,1024,768,Cabbage,58,52,957,768
2dd1c784050d5c8c.jpg,1024,683,Carrot,144,92,1000,634
2dd1c784050d5c8c.jpg,1024,683,Carrot,290,322,529,476
2e127e603ad0df0d.jpg,1024,768,Carrot,131,536,508,767
2e127e603ad0df0d.jpg,1024,768,Carrot,238,84,803,580
2e127e603ad0df0d.jpg,1024,768,Carrot,716,611,784,767
2e338198044a9806.jpg,1024,681,Tomato,370,526,558,673
2e338198044a9806.jpg,1024,681,Tomato,83,237,227,425
2e338198044a9806.jpg,1024,681,Tomato,167,2,288,128
2e338198044a9806.jpg,1024,681,Tomato,272,8,411,133
2e338198044a9806.jpg,1024,681,Tomato,305,130,456,317
2e338198044a9806.jpg,1024,681,Tomato,469,291,591,445
2e338198044a9806.jpg,1024,681,Tomato,498,160,591,285
2e338198044a9806.jpg,1024,681,Tomato,584,178,678,297
2e338198044a9806.jpg,1024,681,Tomato,591,296,713,435
2e338198044a9806.jpg,1024,681,Tomato,805,98,981,186
2e338198044a9806.jpg,1024,681,Tomato,880,426,1006,536
2e338198044a9806.jpg,1024,681,Tomato,889,593,1023,680
2e4fd7f8ad9a539d.jpg,680,1024,Cabbage,0,550,432,962
2e4fd7f8ad9a539d.jpg,680,1024,Cabbage,368,242,492,352
2e7f19d09d95b12d.jpg,1024,683,Carrot,2,0,1023,682
2e7f19d09d95b12d.jpg,1024,683,Carrot,449,426,599,535
2eb176c9a6b2d801.jpg,1024,1020,Cabbage,37,70,545,537
2f191cb56b0f7ce1.jpg,1024,850,Tomato,16,258,510,604
2f191cb56b0f7ce1.jpg,1024,850,Tomato,364,62,816,380
2f191cb56b0f7ce1.jpg,1024,850,Tomato,431,289,881,721
2fa3359c4ea843c5.jpg,793,1024,Cabbage,466,284,769,564
2fb8872d87850f1a.jpg,1024,768,Tomato,723,50,878,223
2fb8872d87850f1a.jpg,1024,768,Tomato,716,0,895,87
2fb8872d87850f1a.jpg,1024,768,Tomato,821,187,984,342
2fb8872d87850f1a.jpg,1024,768,Tomato,910,18,1023,209
2fc9006a2d0ff300.jpg,1024,768,Carrot,0,42,1023,767
2fc9006a2d0ff300.jpg,1024,768,Carrot,312,183,513,766
30040e73f89ee273.jpg,1024,768,Tomato,357,43,824,481
30040e73f89ee273.jpg,1024,768,Tomato,233,257,714,767
302f89442f2d2f25.jpg,1024,576,Tomato,248,212,396,365
302f89442f2d2f25.jpg,1024,576,Tomato,0,168,1023,575
302f89442f2d2f25.jpg,1024,576,Tomato,641,334,884,504
302f895980f10a16.jpg,1024,681,Tomato,336,272,474,397
302f895980f10a16.jpg,1024,681,Tomato,443,375,568,470
302f895980f10a16.jpg,1024,681,Tomato,461,260,600,415
302f895980f10a16.jpg,1024,681,Tomato,504,433,584,501
302f895980f10a16.jpg,1024,681,Tomato,822,190,1023,381
302f895980f10a16.jpg,1024,681,Tomato,823,366,924,427
31477d9fc142a8ef.jpg,1024,1024,Carrot,36,356,955,849
31692801395889c3.jpg,768,1024,Cabbage,3,438,220,668
31692801395889c3.jpg,768,1024,Cabbage,0,368,633,1020
324be046de92c8ee.jpg,1024,768,Carrot,0,366,446,766
324be046de92c8ee.jpg,1024,768,Carrot,0,0,449,314
324be046de92c8ee.jpg,1024,768,Carrot,485,2,1022,321
324be046de92c8ee.jpg,1024,768,Carrot,490,364,751,428
324be046de92c8ee.jpg,1024,768,Carrot,494,377,1022,766
3275a7303618d456.jpg,768,1024,Carrot,385,125,537,261
3280973ab2022210.jpg,771,1024,Carrot,582,119,754,324
32891d20037f17d0.jpg,1024,1024,Tomato,54,27,218,159
32891d20037f17d0.jpg,1024,1024,Tomato,129,120,336,300
329fcb07fa61c7e2.jpg,768,1024,Cabbage,532,131,576,173
329fcb07fa61c7e2.jpg,768,1024,Cabbage,563,18,682,125
329fcb07fa61c7e2.jpg,768,1024,Cabbage,563,97,708,251
329fcb07fa61c7e2.jpg,768,1024,Cabbage,598,247,692,324
329fcb07fa61c7e2.jpg,768,1024,Cabbage,639,314,735,427
329fcb07fa61c7e2.jpg,768,1024,Cabbage,660,96,724,176
329fcb07fa61c7e2.jpg,768,1024,Cabbage,677,173,767,301
329fcb07fa61c7e2.jpg,768,1024,Cabbage,699,307,767,439
329fcb07fa61c7e2.jpg,768,1024,Cabbage,726,400,767,509
329fcb07fa61c7e2.jpg,768,1024,Cabbage,732,110,767,176
32a5d68ae1a897f5.jpg,1024,683,Carrot,445,352,503,590
32a5d68ae1a897f5.jpg,1024,683,Carrot,502,355,545,682
32a5d68ae1a897f5.jpg,1024,683,Carrot,532,318,612,599
32d94980622ba476.jpg,1024,768,Cabbage,0,0,435,340
32e0f3304b368e1c.jpg,1024,768,Carrot,9,62,205,267
32e74b1950434612.jpg,1024,768,Tomato,547,254,702,483
32e74b1950434612.jpg,1024,768,Tomato,454,116,1022,512
32f65edd869ae765.jpg,1024,768,Carrot,0,0,435,346
331cc3dfe2285547.jpg,768,1024,Cabbage,0,0,767,1023
3333a7532fb471a9.jpg,1024,768,Carrot,447,124,660,723
33795dd9a6434ad6.jpg,1024,768,Carrot,0,0,385,196
33795dd9a6434ad6.jpg,1024,768,Carrot,0,101,454,767
33795dd9a6434ad6.jpg,1024,768,Carrot,370,157,540,767
33795dd9a6434ad6.jpg,1024,768,Carrot,476,0,937,183
33795dd9a6434ad6.jpg,1024,768,Carrot,540,0,966,634
33c1434a63be28ed.jpg,1024,1024,Tomato,409,782,624,1003
33c1434a63be28ed.jpg,1024,1024,Tomato,108,120,230,214
33c1434a63be28ed.jpg,1024,1024,Tomato,166,321,212,372
33c1434a63be28ed.jpg,1024,1024,Tomato,174,196,259,281
33c1434a63be28ed.jpg,1024,1024,Tomato,180,276,241,331
33c1434a63be28ed.jpg,1024,1024,Tomato,180,52,268,135
33c1434a63be28ed.jpg,1024,1024,Tomato,199,152,254,201
33c1434a63be28ed.jpg,1024,1024,Tomato,276,414,950,1006
33e95e8ec2f82818.jpg,1024,686,Tomato,258,331,432,471
33e95e8ec2f82818.jpg,1024,686,Tomato,309,455,458,585
33e95e8ec2f82818.jpg,1024,686,Tomato,346,190,422,343
33e95e8ec2f82818.jpg,1024,686,Tomato,428,250,576,413
33e95e8ec2f82818.jpg,1024,686,Tomato,436,408,565,507
34579536473ef00a.jpg,1024,768,Carrot,197,251,789,628
34579536473ef00a.jpg,1024,768,Carrot,482,430,719,550
345f5b55d707130a.jpg,1024,1024,Tomato,81,131,494,554
345f5b55d707130a.jpg,1024,1024,Tomato,291,513,526,748
345f5b55d707130a.jpg,1024,1024,Tomato,437,0,853,339
345f5b55d707130a.jpg,1024,1024,Tomato,494,314,851,682
3467717582b62e12.jpg,1024,1024,Carrot,580,235,702,381
3467717582b62e12.jpg,1024,1024,Carrot,585,122,936,475
34bc8224df318db9.jpg,1024,1024,Carrot,0,420,1024,1024
34cd6fa3e5565da7.jpg,768,1024,Cabbage,48,354,422,974
34e3bffffc04f90c.jpg,1024,576,Tomato,0,35,1023,560
3521421653a7774d.jpg,1024,768,Carrot,8,256,450,520
3521421653a7774d.jpg,1024,768,Carrot,347,278,423,471
357acb07d4e0ebe5.jpg,683,1024,Carrot,424,243,593,536
357acb07d4e0ebe5.jpg,683,1024,Carrot,0,265,589,616
357acb07d4e0ebe5.jpg,683,1024,Carrot,0,261,594,631
357acb07d4e0ebe5.jpg,683,1024,Carrot,386,292,478,510
3582a17506729227.jpg,1024,768,Tomato,796,344,931,447
3582a17506729227.jpg,1024,768,Tomato,191,157,851,492
3582a17506729227.jpg,1024,768,Tomato,548,522,699,693
3582a17506729227.jpg,1024,768,Tomato,648,480,757,574
3582a17506729227.jpg,1024,768,Tomato,729,442,837,503
358a19750655afe0.jpg,1024,790,Tomato,601,67,722,161
35e3b8de97ccb13d.jpg,1024,683,Tomato,41,0,960,682
35e3b8de97ccb13d.jpg,1024,683,Tomato,117,486,464,682
36c75e9dbd9143a2.jpg,1024,768,Carrot,0,272,581,767
36c75e9dbd9143a2.jpg,1024,768,Carrot,416,314,588,600
36d51fec266eb628.jpg,1024,768,Cabbage,0,0,1023,766
36e1857600672725.jpg,1024,683,Tomato,0,301,206,532
36e1857600672725.jpg,1024,683,Tomato,24,517,230,682
36e1857600672725.jpg,1024,683,Tomato,61,141,378,426
36e1857600672725.jpg,1024,683,Tomato,150,461,497,682
36e1857600672725.jpg,1024,683,Tomato,341,265,595,531
36e1857600672725.jpg,1024,683,Tomato,478,567,570,681
36e1857600672725.jpg,1024,683,Tomato,502,409,727,636
36e3b98834a020c6.jpg,1024,683,Tomato,393,207,465,276
36e3b98834a020c6.jpg,1024,683,Tomato,456,194,529,255
36e3b98834a020c6.jpg,1024,683,Tomato,466,267,532,331
36e3b98834a020c6.jpg,1024,683,Tomato,537,267,596,318
37329c0e03ff32c8.jpg,1024,768,Tomato,23,357,210,633
37329c0e03ff32c8.jpg,1024,768,Tomato,240,465,749,737
37329c0e03ff32c8.jpg,1024,768,Tomato,437,218,812,391
376c57f21234c07c.jpg,1024,768,Tomato,214,511,315,620
376c57f21234c07c.jpg,1024,768,Tomato,0,0,1023,767
376c57f21234c07c.jpg,1024,768,Tomato,797,497,913,609
37771155c6adcd88.jpg,683,1024,Carrot,242,304,384,406
377c6f568ea95af0.jpg,1024,717,Carrot,0,190,389,286
377c6f568ea95af0.jpg,1024,717,Carrot,0,213,490,351
37899c38c0c03d3d.jpg,1024,755,Cabbage,0,0,1023,754
37b1e6d38d2b15b4.jpg,1024,616,Tomato,7,155,235,449
37b1e6d38d2b15b4.jpg,1024,616,Tomato,7,0,236,79
37b1e6d38d2b15b4.jpg,1024,616,Tomato,25,476,160,609
37b1e6d38d2b15b4.jpg,1024,616,Tomato,120,7,369,231
37b1e6d38d2b15b4.jpg,1024,616,Tomato,132,352,376,585
37b1e6d38d2b15b4.jpg,1024,616,Tomato,275,153,540,377
37b1e6d38d2b15b4.jpg,1024,616,Tomato,364,388,577,609
37b1e6d38d2b15b4.jpg,1024,616,Tomato,404,7,640,214
37b1e6d38d2b15b4.jpg,1024,616,Tomato,492,302,606,427
37b1e6d38d2b15b4.jpg,1024,616,Tomato,544,147,657,308
37b1e6d38d2b15b4.jpg,1024,616,Tomato,571,376,809,603
37b1e6d38d2b15b4.jpg,1024,616,Tomato,630,3,814,148
37b1e6d38d2b15b4.jpg,1024,616,Tomato,633,350,811,472
37b1e6d38d2b15b4.jpg,1024,616,Tomato,651,127,814,321
37b1e6d38d2b15b4.jpg,1024,616,Tomato,775,279,948,459
37b1e6d38d2b15b4.jpg,1024,616,Tomato,793,118,982,276
37b1e6d38d2b15b4.jpg,1024,616,Tomato,820,6,1012,143
37b1e6d38d2b15b4.jpg,1024,616,Tomato,950,177,1020,344
37da985a8722e8b3.jpg,1024,768,Carrot,217,108,1004,727
380afc7c2691ab3c.jpg,1024,768,Carrot,725,343,1023,620
380afc7c2691ab3c.jpg,1024,768,Carrot,741,353,836,398
381bd5c97f059266.jpg,1024,768,Tomato,0,0,822,767
381bd5c97f059266.jpg,1024,768,Tomato,848,440,1012,644
381bd5c97f059266.jpg,1024,768,Tomato,858,67,1007,268
381bd5c97f059266.jpg,1024,768,Tomato,924,672,1023,767
381bd5c97f059266.jpg,1024,768,Tomato,956,243,1023,448
382f5c9141d1fa06.jpg,1024,685,Cabbage,648,240,935,522
382f5c9141d1fa06.jpg,1024,685,Cabbage,0,125,1022,683
384af308873b7f63.jpg,1024,683,Carrot,0,0,648,682
384af308873b7f63.jpg,1024,683,Carrot,408,406,544,619
38791106eea765e6.jpg,1024,768,Tomato,187,208,513,502
38791106eea765e6.jpg,1024,768,Tomato,427,66,752,368
38791106eea765e6.jpg,1024,768,Tomato,434,373,713,498
38cf991dde0d1076.jpg,1024,768,Cabbage,0,0,1023,767
38d771196e177ef9.jpg,1024,683,Cabbage,0,0,1022,641
398c52f6e4b8c869.jpg,1024,680,Carrot,0,0,355,427
398c52f6e4b8c869.jpg,1024,680,Carrot,40,265,322,344
39a622be967ee535.jpg,1024,768,Cabbage,0,237,202,707
39e039139fcf00cc.jpg,1024,1024,Tomato,611,544,741,693
39e039139fcf00cc.jpg,1024,1024,Tomato,439,117,568,243
39e039139fcf00cc.jpg,1024,1024,Tomato,480,208,612,322
39e039139fcf00cc.jpg,1024,1024,Tomato,514,297,649,406
39e039139fcf00cc.jpg,1024,1024,Tomato,518,396,632,527
39e039139fcf00cc.jpg,1024,1024,Tomato,568,504,664,616
39e039139fcf00cc.jpg,1024,1024,Tomato,574,798,675,938
39e039139fcf00cc.jpg,1024,1024,Tomato,584,663,686,785
39ec97a3c19f9b2e.jpg,1024,766,Tomato,920,159,1024,296
39ec97a3c19f9b2e.jpg,1024,766,Tomato,926,32,1023,167
39ec97a3c19f9b2e.jpg,1024,766,Tomato,960,275,1023,371
3a1154506980204b.jpg,1024,1024,Carrot,647,25,709,258
3a8371e5e7a1f081.jpg,1024,765,Carrot,264,58,759,170
3a8371e5e7a1f081.jpg,1024,765,Carrot,389,138,913,764
3a8371e5e7a1f081.jpg,1024,765,Carrot,421,145,631,188
3a8371e5e7a1f081.jpg,1024,765,Carrot,476,151,687,246
3a8371e5e7a1f081.jpg,1024,765,Carrot,592,159,782,472
3a8ab5b4b3c45cc6.jpg,1024,1024,Carrot,53,203,1024,933
3aa8b7c6d4cbcb6b.jpg,1024,683,Carrot,188,151,899,681
3aa8b7c6d4cbcb6b.jpg,1024,683,Carrot,302,223,560,550
3ab0c1626683881d.jpg,1024,731,Tomato,190,526,458,657
3ab0c1626683881d.jpg,1024,731,Tomato,39,272,104,419
3ab0c1626683881d.jpg,1024,731,Tomato,49,396,202,548
3ab0c1626683881d.jpg,1024,731,Tomato,94,249,226,396
3ab0c1626683881d.jpg,1024,731,Tomato,104,207,165,302
3ab0c1626683881d.jpg,1024,731,Tomato,137,138,232,275
3ab0c1626683881d.jpg,1024,731,Tomato,165,291,284,472
3ab0c1626683881d.jpg,1024,731,Tomato,230,212,401,299
3ab0c1626683881d.jpg,1024,731,Tomato,241,131,312,204
3ab0c1626683881d.jpg,1024,731,Tomato,277,345,435,419
3ab0c1626683881d.jpg,1024,731,Tomato,284,118,418,240
3ab0c1626683881d.jpg,1024,731,Tomato,305,278,476,362
3ab0c1626683881d.jpg,1024,731,Tomato,306,362,481,510
3ab0c1626683881d.jpg,1024,731,Tomato,391,151,561,231
3ab0c1626683881d.jpg,1024,731,Tomato,442,223,565,358
3ab0c1626683881d.jpg,1024,731,Tomato,473,341,624,481
3ac4a4b667a0d01e.jpg,1024,1024,Cabbage,286,458,640,903
3acdc8b1040c232f.jpg,1024,768,Carrot,464,118,637,286
3ad40aaa07773b0a.jpg,1024,768,Carrot,545,216,783,705
3ad40aaa07773b0a.jpg,1024,768,Carrot,269,373,355,425
3ad40aaa07773b0a.jpg,1024,768,Carrot,328,410,387,451
3ad40aaa07773b0a.jpg,1024,768,Carrot,376,385,435,420
3ad40aaa07773b0a.jpg,1024,768,Carrot,387,531,568,707
3ad40aaa07773b0a.jpg,1024,768,Carrot,421,440,511,550
3ad40aaa07773b0a.jpg,1024,768,Carrot,499,674,583,732
3b17ace311d759ca.jpg,1024,768,Tomato,0,282,184,457
3b17ace311d759ca.jpg,1024,768,Tomato,16,87,182,254
3b17ace311d759ca.jpg,1024,768,Tomato,117,436,373,718
3b17ace311d759ca.jpg,1024,768,Tomato,244,0,424,112
3b17ace311d759ca.jpg,1024,768,Tomato,284,150,482,351
3b17ace311d759ca.jpg,1024,768,Tomato,445,314,667,510
3b17ace311d759ca.jpg,1024,768,Tomato,475,558,703,767
3b17ace311d759ca.jpg,1024,768,Tomato,496,0,647,113
3b17ace311d759ca.jpg,1024,768,Tomato,819,512,1023,762
3b17ace311d759ca.jpg,1024,768,Tomato,916,208,1023,411
3b50e0d124dd1ce7.jpg,768,1024,Tomato,76,152,172,287
3b50e0d124dd1ce7.jpg,768,1024,Tomato,63,0,409,362
3bbeae72412d690e.jpg,1024,683,Carrot,656,450,958,681
3bbeae72412d690e.jpg,1024,683,Carrot,681,361,1023,681
3bbeae72412d690e.jpg,1024,683,Carrot,805,275,1023,519
3bd0d779a7bec5b9.jpg,1024,681,Tomato,480,413,606,537
3c1e22e93bb3a9d7.jpg,1024,768,Tomato,0,0,449,338
3c1e22e93bb3a9d7.jpg,1024,768,Tomato,122,288,441,590
3c1e22e93bb3a9d7.jpg,1024,768,Tomato,181,415,622,767
3c1e22e93bb3a9d7.jpg,1024,768,Tomato,462,18,1023,690
3c1e22e93bb3a9d7.jpg,1024,768,Tomato,593,605,752,767
3c1e22e93bb3a9d7.jpg,1024,768,Tomato,730,678,1023,767
3c21eb961fba84f0.jpg,1024,683,Cabbage,65,83,861,681
3c21eb961fba84f0.jpg,1024,683,Cabbage,635,0,1022,681
3c2fa7bbb38a3888.jpg,1024,576,Tomato,472,90,707,298
3c2fa7bbb38a3888.jpg,1024,576,Tomato,190,108,880,488
3c31a3f36b09e68b.jpg,1024,768,Carrot,407,249,757,587
3c31a3f36b09e68b.jpg,1024,768,Carrot,468,315,518,434
3c36454799c09fed.jpg,1024,685,Cabbage,0,72,293,636
3c36454799c09fed.jpg,1024,685,Cabbage,0,0,653,301
3c36454799c09fed.jpg,1024,685,Cabbage,219,128,1023,684
3c36454799c09fed.jpg,1024,685,Cabbage,576,0,1023,288
3c36454799c09fed.jpg,1024,685,Cabbage,988,276,1023,369
3c6e14c32871d4f3.jpg,1024,768,Tomato,368,137,472,227
3c6e14c32871d4f3.jpg,1024,768,Tomato,564,261,662,423
3c957e85dbcf11ec.jpg,1024,758,Carrot,0,0,926,757
3cb4432c197b0e23.jpg,1024,768,Tomato,247,48,401,200
